"Date","Longitude","Latitude","Elevation","MaxTemperature","MinTemperature","Precipitation","Wind","RelativeHumidity","Solar",
"4/30/2009","-7.1875","41.9948","715","8.735","4.453","3.1002","2.63988","0.94841","5.62343",
"5/1/2009","-7.1875","41.9948","715","16.736","1.704","0.0102997","2.62586","0.650396","27.6964",
"5/2/2009","-7.1875","41.9948","715","22.426","3.198","0","2.02296","0.550372","28.6769",
"5/3/2009","-7.1875","41.9948","715","24.118","6.145","0","2.01675","0.489414","28.6422",
"5/4/2009","-7.1875","41.9948","715","23.51","6.453","0","2.15217","0.575924","28.6122",
"5/5/2009","-7.1875","41.9948","715","25.187","5.303","0","1.89974","0.519925","29.1157",
"5/6/2009","-7.1875","41.9948","715","24.823","8.453","0","2.3756","0.556845","28.8561",
"5/7/2009","-7.1875","41.9948","715","23.241","3.446","0","2.14944","0.531704","28.9336",
"5/8/2009","-7.1875","41.9948","715","21.481","6.049","0","1.5195","0.573596","20.9333",
"5/9/2009","-7.1875","41.9948","715","20.224","0.865","0.346756","1.78541","0.641464","24.2043",
"5/10/2009","-7.1875","41.9948","715","19.144","9.075","9.61647","2.81084","0.843486","19.2175",
"5/11/2009","-7.1875","41.9948","715","12.972","8.759","4.28638","3.18008","0.904344","9.95963",
"5/12/2009","-7.1875","41.9948","715","12.02","3.679","4.12331","2.17671","0.876486","8.78468",
"5/13/2009","-7.1875","41.9948","715","15.429","-1.286","0.350189","1.99677","0.807321","23.8567",
"5/14/2009","-7.1875","41.9948","715","12.609","6.031","1.43852","3.5836","0.789123","24.7251",
"5/15/2009","-7.1875","41.9948","715","16.784","3.884","0.0823974","2.71303","0.655206","29.5925",
"5/16/2009","-7.1875","41.9948","715","11.646","5.761","5.373","2.80668","0.937809","4.32298",
"5/17/2009","-7.1875","41.9948","715","9.855","4.787","4.16794","2.13943","0.92975","6.88726",
"5/18/2009","-7.1875","41.9948","715","16.99","2.498","0.0583649","2.07219","0.69983","29.9101",
"5/19/2009","-7.1875","41.9948","715","21.015","5.202","0.219726","1.76757","0.608724","30.9771",
"5/20/2009","-7.1875","41.9948","715","24.544","4.782","0","1.54155","0.597241","28.6253",
"5/21/2009","-7.1875","41.9948","715","24.559","9.883","0","2.34418","0.541408","30.2345",
"5/22/2009","-7.1875","41.9948","715","25.506","8.125","0.0102997","2.37583","0.578134","26.9641",
"5/23/2009","-7.1875","41.9948","715","15.451","8.748","13.2694","1.43269","0.910025","23.2203",
"5/24/2009","-7.1875","41.9948","715","15.44","6.009","11.7931","0.932413","0.908447","13.9962",
"5/25/2009","-7.1875","41.9948","715","12.465","7.628","3.72162","2.14302","0.935","9.84842",
"5/26/2009","-7.1875","41.9948","715","18.243","6.449","0.0549317","3.04122","0.675103","29.4572",
"5/27/2009","-7.1875","41.9948","715","23.773","4.687","0","2.05877","0.536094","31.8011",
"5/28/2009","-7.1875","41.9948","715","25.549","7.845","0","2.92122","0.31985","32.1565",
"5/29/2009","-7.1875","41.9948","715","29.496","11.577","0","2.21845","0.444979","31.4086",
"5/30/2009","-7.1875","41.9948","715","28.183","13.582","0","2.55274","0.363024","31.8143",
"5/31/2009","-7.1875","41.9948","715","28.257","8.037","0","2.27976","0.340652","32.4793",
"6/1/2009","-7.1875","41.9948","715","28.451","7.119","0","2.24231","0.425215","32.3905",
"6/2/2009","-7.1875","41.9948","715","30.244","9.967","0","2.03547","0.418191","32.2174",
"6/3/2009","-7.1875","41.9948","715","25.553","12.198","0.0961304","2.16574","0.510268","21.3901",
"6/4/2009","-7.1875","41.9948","715","17.786","9.666","5.67684","1.89121","0.846944","21.4224",
"6/5/2009","-7.1875","41.9948","715","14.908","8.771","5.63736","2.36286","0.863955","18.4558",
"6/6/2009","-7.1875","41.9948","715","11.627","8.172","8.14018","2.42349","0.922913","9.63821",
"6/7/2009","-7.1875","41.9948","715","11.803","8.547","10.116","2.43828","0.952655","5.91835",
"6/8/2009","-7.1875","41.9948","715","9.802","8.047","15.295","4.08497","0.966301","3.05786",
"6/9/2009","-7.1875","41.9948","715","13.551","8.166","6.73857","2.74813","0.924688","8.73613",
"6/10/2009","-7.1875","41.9948","715","13.766","9.428","4.15764","2.74181","0.966044","4.34677",
"6/11/2009","-7.1875","41.9948","715","25.39","11.178","0.463486","1.24368","0.719297","26.6691",
"6/12/2009","-7.1875","41.9948","715","29.177","11.923","0","2.1589","0.58199","32.0607",
"6/13/2009","-7.1875","41.9948","715","29.287","9.703","0","1.61962","0.570698","30.4366",
"6/14/2009","-7.1875","41.9948","715","24.17","13.927","0.104713","2.00372","0.558825","15.38",
"6/15/2009","-7.1875","41.9948","715","26.036","11.525","0.219727","1.87467","0.658989","29.3138",
"6/16/2009","-7.1875","41.9948","715","26.217","13.053","0","2.07506","0.638649","14.9581",
"6/17/2009","-7.1875","41.9948","715","28.586","10.294","0","1.89607","0.557286","31.1047",
"6/18/2009","-7.1875","41.9948","715","30.475","14.204","0","2.34698","0.464853","29.7295",
"6/19/2009","-7.1875","41.9948","715","30.627","11.223","0","2.2129","0.525522","31.6875",
"6/20/2009","-7.1875","41.9948","715","30.199","11.963","0","2.23947","0.525212","31.4688",
"6/21/2009","-7.1875","41.9948","715","30.115","9.929","0","2.13262","0.400809","32.7433",
"6/22/2009","-7.1875","41.9948","715","30.839","12.078","0","2.69054","0.37104","31.7677",
"6/23/2009","-7.1875","41.9948","715","26.982","10.822","0","2.33588","0.565014","30.5466",
"6/24/2009","-7.1875","41.9948","715","20.735","10.5","0.769043","2.19531","0.741387","21.2654",
"6/25/2009","-7.1875","41.9948","715","18.842","5.904","1.32008","2.50359","0.762099","26.1103",
"6/26/2009","-7.1875","41.9948","715","19.141","7.562","0.585366","1.66259","0.7505","18.0267",
"6/27/2009","-7.1875","41.9948","715","24.596","7.358","0","2.71762","0.626101","26.4285",
"6/28/2009","-7.1875","41.9948","715","17.736","12.14","4.7636","2.63073","0.869321","7.75777",
"6/29/2009","-7.1875","41.9948","715","22.265","14.002","3.99284","2.51309","0.816723","8.90635",
"6/30/2009","-7.1875","41.9948","715","27.207","10.081","0.260925","2.1392","0.725546","30.5837",
"7/1/2009","-7.1875","41.9948","715","27.356","13.295","0.113297","2.05266","0.696257","25.5768",
"7/2/2009","-7.1875","41.9948","715","24.831","13.297","0.192261","2.47507","0.6703","26.821",
"7/3/2009","-7.1875","41.9948","715","22.139","8.846","0.144195","2.14146","0.704766","17.2366",
"7/4/2009","-7.1875","41.9948","715","23.721","11.754","0.209427","2.3259","0.659362","28.0402",
"7/5/2009","-7.1875","41.9948","715","22.081","6.448","0.620556","2.21485","0.785353","21.891",
"7/6/2009","-7.1875","41.9948","715","22.12","9.332","0.161362","3.03083","0.68808","26.6829",
"7/7/2009","-7.1875","41.9948","715","23.415","7.798","0.00343323","2.79818","0.613139","30.2663",
"7/8/2009","-7.1875","41.9948","715","26.28","8.587","0.0137329","2.49729","0.589568","30.0877",
"7/9/2009","-7.1875","41.9948","715","27.895","9.284","0","2.35076","0.543297","30.9665",
"7/10/2009","-7.1875","41.9948","715","28.324","9.853","0","2.25271","0.505644","31.4778",
"7/11/2009","-7.1875","41.9948","715","28.367","12.254","0","2.42327","0.488762","31.0441",
"7/12/2009","-7.1875","41.9948","715","26.603","8.679","0","2.30688","0.632026","27.0664",
"7/13/2009","-7.1875","41.9948","715","23.431","11.355","0.32959","2.40281","0.690502","22.9149",
"7/14/2009","-7.1875","41.9948","715","19.117","8.522","0.314141","2.26804","0.734944","23.4624",
"7/15/2009","-7.1875","41.9948","715","24.982","4.082","0","1.72565","0.626031","30.8017",
"7/16/2009","-7.1875","41.9948","715","24.516","6.168","0.0171661","2.92457","0.65208","30.3136",
"7/17/2009","-7.1875","41.9948","715","17.496","8.348","0.171662","3.88336","0.659032","26.2657",
"7/18/2009","-7.1875","41.9948","715","25.313","4.552","0","2.4267","0.588011","30.5076",
"7/19/2009","-7.1875","41.9948","715","28.556","9.462","0","2.08705","0.528903","30.0577",
"7/20/2009","-7.1875","41.9948","715","29.598","12.593","0","2.75994","0.45806","30.2061",
"7/21/2009","-7.1875","41.9948","715","27.755","8.604","0.0652314","3.07498","0.441651","24.1463",
"7/22/2009","-7.1875","41.9948","715","15.321","11.933","30.9626","3.80204","0.860402","2.24066",
"7/23/2009","-7.1875","41.9948","715","18.713","10.779","6.66046","3.09417","0.847886","16.5732",
"7/24/2009","-7.1875","41.9948","715","19.313","8.605","0.180244","1.83793","0.778903","22.1667",
"7/25/2009","-7.1875","41.9948","715","26.464","9.2","0","2.05568","0.63486","29.8668",
"7/26/2009","-7.1875","41.9948","715","28.586","10.616","0","2.20509","0.503273","30.2449",
"7/27/2009","-7.1875","41.9948","715","22.744","10.201","0.044632","2.58016","0.645625","29.449",
"7/28/2009","-7.1875","41.9948","715","27.682","9.801","0","2.23729","0.57024","30.1571",
"7/29/2009","-7.1875","41.9948","715","24.163","7.276","0","2.4168","0.653988","29.1966",
"7/30/2009","-7.1875","41.9948","715","26.003","10.463","0.305557","1.95346","0.613213","25.876",
"7/31/2009","-7.1875","41.9948","715","25.575","9.405","0","2.31452","0.607043","29.1029",
"8/1/2009","-7.1875","41.9948","715","18.651","11.2","5.51977","2.48608","0.853732","17.2262",
"8/2/2009","-7.1875","41.9948","715","21.824","7.881","0.276375","2.29757","0.673828","24.0133",
"8/3/2009","-7.1875","41.9948","715","25.898","9.824","0","1.94982","0.652439","26.0219",
"8/4/2009","-7.1875","41.9948","715","26.933","13.129","0","1.89351","0.682562","23.9915",
"8/5/2009","-7.1875","41.9948","715","27.941","14.45","0.0446319","2.23804","0.684263","27.0942",
"8/6/2009","-7.1875","41.9948","715","25.219","14.22","0.0514984","2.36832","0.724518","24.8158",
"8/7/2009","-7.1875","41.9948","715","25.531","13.015","0.266075","2.19781","0.68578","22.1618",
"8/8/2009","-7.1875","41.9948","715","29.12","12.38","0","2.06287","0.605439","22.9053",
"8/9/2009","-7.1875","41.9948","715","24.722","13.458","0.0514984","2.13153","0.584251","17.6934",
"8/10/2009","-7.1875","41.9948","715","30.33","9.64","0","1.77548","0.514403","27.5973",
"8/11/2009","-7.1875","41.9948","715","32.786","12.944","0","1.59941","0.480854","27.2769",
"8/12/2009","-7.1875","41.9948","715","34.809","15.322","0","1.71748","0.408299","26.2757",
"8/13/2009","-7.1875","41.9948","715","33.342","16.532","0","1.71952","0.429192","20.2935",
"8/14/2009","-7.1875","41.9948","715","32.56","15.87","0","1.81615","0.383554","25.3944",
"8/15/2009","-7.1875","41.9948","715","32.137","18.351","0","1.73922","0.348566","12.7859",
"8/16/2009","-7.1875","41.9948","715","31.787","15.984","0","2.13379","0.377497","25.9587",
"8/17/2009","-7.1875","41.9948","715","30.987","12.17","0","2.04903","0.475807","26.8713",
"8/18/2009","-7.1875","41.9948","715","31.186","14.273","0","2.45304","0.43417","26.0961",
"8/19/2009","-7.1875","41.9948","715","30.768","13.118","0","2.2927","0.464141","26.4718",
"8/20/2009","-7.1875","41.9948","715","26.125","11.827","0","2.49134","0.679215","25.0654",
"8/21/2009","-7.1875","41.9948","715","28.363","12.645","0.154495","2.40161","0.587784","23.2773",
"8/22/2009","-7.1875","41.9948","715","32.751","12.307","0","1.84291","0.502579","25.6697",
"8/23/2009","-7.1875","41.9948","715","30.624","15.665","0","3.05174","0.418505","25.4429",
"8/24/2009","-7.1875","41.9948","715","23.262","13.29","0.178528","2.52959","0.722954","19.8262",
"8/25/2009","-7.1875","41.9948","715","22.601","11.782","0.820542","2.58343","0.678662","20.4558",
"8/26/2009","-7.1875","41.9948","715","25.492","5.248","0","1.83212","0.65258","24.3989",
"8/27/2009","-7.1875","41.9948","715","28.523","11.239","0","2.17474","0.64023","24.5294",
"8/28/2009","-7.1875","41.9948","715","31.232","14.187","0.109863","2.54358","0.621308","23.6004",
"8/29/2009","-7.1875","41.9948","715","32.571","12.514","0","2.20206","0.503594","24.2609",
"8/30/2009","-7.1875","41.9948","715","32.249","13.743","0","1.9418","0.368168","24.1806",
"8/31/2009","-7.1875","41.9948","715","30.106","12.386","0","2.87152","0.414653","23.6234",
"9/1/2009","-7.1875","41.9948","715","24.148","11.742","0","2.51642","0.553957","23.5537",
"9/2/2009","-7.1875","41.9948","715","23.263","7.454","0.044632","2.35717","0.621367","21.8582",
"9/3/2009","-7.1875","41.9948","715","24.636","12.401","0.205994","2.23561","0.663123","20.4161",
"9/4/2009","-7.1875","41.9948","715","22.716","12.394","0.401688","2.83172","0.6078","21.4303",
"9/5/2009","-7.1875","41.9948","715","27.328","8.442","0","2.03676","0.515776","23.104",
"9/6/2009","-7.1875","41.9948","715","29.647","10.194","0","1.81583","0.341773","23.368",
"9/7/2009","-7.1875","41.9948","715","31.633","12.954","0","1.83047","0.362167","22.9337",
"9/8/2009","-7.1875","41.9948","715","31.963","14.037","0","2.21649","0.358172","21.7272",
"9/9/2009","-7.1875","41.9948","715","31.458","18.604","0","1.73876","0.451869","13.7897",
"9/10/2009","-7.1875","41.9948","715","28.924","19.224","0","1.99122","0.316139","8.90674",
"9/11/2009","-7.1875","41.9948","715","29.108","15.145","0","2.25689","0.33961","21.891",
"9/12/2009","-7.1875","41.9948","715","27.862","11.177","0.219726","1.80259","0.502632","15.436",
"9/13/2009","-7.1875","41.9948","715","25.328","9.271","0.964737","1.44771","0.646099","8.36173",
"9/14/2009","-7.1875","41.9948","715","25.585","8.091","0.171661","2.0767","0.563119","20.4199",
"9/15/2009","-7.1875","41.9948","715","19.731","6.797","0","2.45382","0.610927","13.2825",
"9/16/2009","-7.1875","41.9948","715","17.216","7.04","0.089264","3.26584","0.691373","19.1668",
"9/17/2009","-7.1875","41.9948","715","18.94","5.774","1.43509","1.51754","0.737528","9.94703",
"9/18/2009","-7.1875","41.9948","715","18.091","1.419","0.247192","1.6633","0.763263","16.4833",
"9/19/2009","-7.1875","41.9948","715","15.964","8.117","1.13125","2.17524","0.827621","6.53822",
"9/20/2009","-7.1875","41.9948","715","20.027","6.258","0","2.56034","0.703874","19.2199",
"9/21/2009","-7.1875","41.9948","715","23.106","6.37","0","1.8022","0.601269","20.1418",
"9/22/2009","-7.1875","41.9948","715","23.455","8.247","0","2.0346","0.627617","19.4837",
"9/23/2009","-7.1875","41.9948","715","27.007","9.445","0","1.5369","0.564825","18.3257",
"9/24/2009","-7.1875","41.9948","715","28.356","11.586","0","1.48006","0.524598","11.3361",
"9/25/2009","-7.1875","41.9948","715","28.432","11.799","0","1.42579","0.528379","18.6376",
"9/26/2009","-7.1875","41.9948","715","27.397","10.726","0","1.59972","0.498077","19.074",
"9/27/2009","-7.1875","41.9948","715","28.14","10.071","0","1.38351","0.484875","18.1226",
"9/28/2009","-7.1875","41.9948","715","25.222","12.297","0","1.95865","0.497886","16.6334",
"9/29/2009","-7.1875","41.9948","715","23.175","11.402","0","2.45032","0.525135","16.5242",
"9/30/2009","-7.1875","41.9948","715","20.872","11.829","1.47972","1.35439","0.679213","9.38649",
"10/1/2009","-7.1875","41.9948","715","23.573","12.391","0.0171661","1.89336","0.589202","16.3758",
"10/2/2009","-7.1875","41.9948","715","22.867","9.578","0.0549317","1.81334","0.657058","16.3672",
"10/3/2009","-7.1875","41.9948","715","23.455","3.71","0.00343323","1.5043","0.668564","17.4271",
"10/4/2009","-7.1875","41.9948","715","21.349","12.142","5.30434","1.97567","0.873628","8.68056",
"10/5/2009","-7.1875","41.9948","715","20.484","13.607","4.4323","3.21745","0.827896","6.94237",
"10/6/2009","-7.1875","41.9948","715","16.241","14.481","12.6154","3.72297","0.939951","2.63778",
"10/7/2009","-7.1875","41.9948","715","14.685","13.096","34.5142","3.75401","0.951212","4.28439",
"10/8/2009","-7.1875","41.9948","715","14.306","12.347","3.76625","1.48199","0.92738","4.77816",
"10/9/2009","-7.1875","41.9948","715","17.175","10.715","0.312424","1.43067","0.88413","11.3879",
"10/10/2009","-7.1875","41.9948","715","19.786","10.09","0.00686646","2.49016","0.828252","15.2671",
"10/11/2009","-7.1875","41.9948","715","22.865","12.263","0.468635","2.01085","0.799324","13.9491",
"10/12/2009","-7.1875","41.9948","715","24.087","10.544","0","2.01938","0.678208","16.0282",
"10/13/2009","-7.1875","41.9948","715","18.925","8.581","0","2.90397","0.487686","16.1787",
"10/14/2009","-7.1875","41.9948","715","21.836","7.326","0","1.81216","0.495317","16.1804",
"10/15/2009","-7.1875","41.9948","715","19.872","7.492","0","2.23816","0.497137","15.6115",
"10/16/2009","-7.1875","41.9948","715","16.929","3.718","0","2.7247","0.340736","16.5546",
"10/17/2009","-7.1875","41.9948","715","19.337","4.674","0","2.00566","0.409833","15.8325",
"10/18/2009","-7.1875","41.9948","715","20.515","3.487","0","1.77093","0.450712","15.7612",
"10/19/2009","-7.1875","41.9948","715","17.297","3.807","0.0205994","2.22116","0.330809","9.93454",
"10/20/2009","-7.1875","41.9948","715","9.92","4.525","20.2629","2.88959","0.94827","2.44778",
"10/21/2009","-7.1875","41.9948","715","7.375","5.905","14.344","2.79165","0.962402","1.52871",
"10/22/2009","-7.1875","41.9948","715","9.603","6.481","18.7592","3.33246","0.939807","3.22279",
"10/23/2009","-7.1875","41.9948","715","12.493","6.775","1.67542","1.69482","0.97435","1.87751",
"10/24/2009","-7.1875","41.9948","715","14.567","12.597","9.35211","2.21983","0.977766","1.85929",
"10/25/2009","-7.1875","41.9948","715","15.192","13.236","10.8799","0.951891","0.982696","1.32199",
"10/26/2009","-7.1875","41.9948","715","17.163","11.627","0.32959","2.07867","0.926744","6.56393",
"10/27/2009","-7.1875","41.9948","715","19.004","10.496","0","2.08372","0.823977","10.3231",
"10/28/2009","-7.1875","41.9948","715","20.295","10.391","0","2.54893","0.739902","12.9749",
"10/29/2009","-7.1875","41.9948","715","19.274","10.206","0","1.88873","0.825971","12.9023",
"10/30/2009","-7.1875","41.9948","715","17.446","9.473","0.0205994","1.69972","0.887877","9.78396",
"10/31/2009","-7.1875","41.9948","715","17.643","9.722","0.439453","0.746527","0.934318","4.6701",
"11/1/2009","-7.1875","41.9948","715","15.062","8.804","7.92046","2.65771","0.972293","1.08456",
"11/2/2009","-7.1875","41.9948","715","9.436","6.52","1.05743","3.14552","0.871178","8.06996",
"11/3/2009","-7.1875","41.9948","715","11.335","7.79","0.77591","2.72734","0.898573","6.66608",
"11/4/2009","-7.1875","41.9948","715","10.827","6.287","6.97632","4.28184","0.952133","1.63344",
"11/5/2009","-7.1875","41.9948","715","6.291","4.471","7.01237","4.77922","0.940021","2.94357",
"11/6/2009","-7.1875","41.9948","715","11.489","6.013","7.41406","3.0141","0.977425","0.963787",
"11/7/2009","-7.1875","41.9948","715","9.387","5.161","4.31557","4.76231","0.947111","1.26422",
"11/8/2009","-7.1875","41.9948","715","6.423","5.147","3.55682","5.04833","0.937932","2.06662",
"11/9/2009","-7.1875","41.9948","715","8.419","6.198","3.03497","3.36645","0.952544","1.85158",
"11/10/2009","-7.1875","41.9948","715","10.597","6.858","1.39046","2.49565","0.962932","1.87734",
"11/11/2009","-7.1875","41.9948","715","10.954","9.209","2.55432","2.29453","0.96863","1.46469",
"11/12/2009","-7.1875","41.9948","715","10.52","8.46","6.5712","3.56931","0.955873","1.02493",
"11/13/2009","-7.1875","41.9948","715","11.255","9.183","5.59788","4.98744","0.947159","1.30635",
"11/14/2009","-7.1875","41.9948","715","10.696","5.686","18.5085","3.21342","0.939374","3.12542",
"11/15/2009","-7.1875","41.9948","715","11.774","8.065","44.1788","4.63657","0.98011","0.545625",
"11/16/2009","-7.1875","41.9948","715","11.517","9.493","34.6138","1.63093","0.985028","0.426938",
"11/17/2009","-7.1875","41.9948","715","10.366","3.314","12.975","2.23124","0.923085","9.59029",
"11/18/2009","-7.1875","41.9948","715","11.393","-0.414","0","1.57018","0.859024","10.5175",
"11/19/2009","-7.1875","41.9948","715","12.681","5.551","0.391388","3.01789","0.89902","8.65929",
"11/20/2009","-7.1875","41.9948","715","11.413","7.099","2.11487","3.91878","0.920496","4.49049",
"11/21/2009","-7.1875","41.9948","715","9.874","7.038","6.47336","4.54181","0.887716","2.05999",
"11/22/2009","-7.1875","41.9948","715","8.144","5.921","4.21086","2.99832","0.967642","0.786825",
"11/23/2009","-7.1875","41.9948","715","9.325","3.945","0.712395","1.72656","0.965558","3.12373",
"11/24/2009","-7.1875","41.9948","715","9.969","3.772","0.523567","2.23106","0.90359","9.32147",
"11/25/2009","-7.1875","41.9948","715","7.311","2.281","8.34617","2.62011","0.976879","0.609243",
"11/26/2009","-7.1875","41.9948","715","8.088","-0.574","0.204277","1.54774","0.902713","9.46715",
"11/27/2009","-7.1875","41.9948","715","6.693","4.87","4.26235","1.97546","0.965409","2.5979",
"11/28/2009","-7.1875","41.9948","715","7.113","4.968","14.0368","4.32794","0.973576","0.472781",
"11/29/2009","-7.1875","41.9948","715","6.604","1.878","30.3575","3.82268","0.953606","2.36913",
"11/30/2009","-7.1875","41.9948","715","4.659","1.843","0.935554","3.77276","0.900191","4.70571",
"12/1/2009","-7.1875","41.9948","715","6.987","2.743","4.18339","1.65147","0.976746","0.750825",
"12/2/2009","-7.1875","41.9948","715","9.201","5.901","10.7735","3.28904","0.977431","1.01509",
"12/3/2009","-7.1875","41.9948","715","6.685","4.57","6.34461","3.19891","0.968583","0.850387",
"12/4/2009","-7.1875","41.9948","715","7.457","4.099","0.284958","1.79652","0.961732","3.41573",
"12/5/2009","-7.1875","41.9948","715","8.835","5.682","14.9448","3.60126","0.981878","0.449212",
"12/6/2009","-7.1875","41.9948","715","9.032","8.18","39.3808","3.96029","0.986556","0.396",
"12/7/2009","-7.1875","41.9948","715","9.277","5.131","6.47163","2.37148","0.950909","5.88533",
"12/8/2009","-7.1875","41.9948","715","7.059","3.692","1.054","1.59355","0.963529","2.57827",
"12/9/2009","-7.1875","41.9948","715","9.215","3.891","0.96817","1.46237","0.984537","1.33487",
"12/10/2009","-7.1875","41.9948","715","8.887","4.223","0.178528","2.19415","0.959723","6.36705",
"12/11/2009","-7.1875","41.9948","715","10.534","2.655","0","2.49747","0.86808","9.01929",
"12/12/2009","-7.1875","41.9948","715","13.135","-0.51","0","1.31209","0.733928","8.68421",
"12/13/2009","-7.1875","41.9948","715","5.336","-1.812","0","2.82356","0.801011","8.50573",
"12/14/2009","-7.1875","41.9948","715","3.235","-3.256","0.00686645","3.27077","0.77472","8.15827",
"12/15/2009","-7.1875","41.9948","715","4.281","-3.752","0","2.07501","0.745697","9.04747",
"12/16/2009","-7.1875","41.9948","715","4.62","-1.884","10.849","3.83899","0.844306","0.911025",
"12/17/2009","-7.1875","41.9948","715","7.566","-2.27","7.71791","3.77852","0.981312","0.785025",
"12/18/2009","-7.1875","41.9948","715","5.806","-2.031","0","2.11442","0.876049","8.10703",
"12/19/2009","-7.1875","41.9948","715","3.295","-4.799","0","2.00814","0.745347","8.34272",
"12/20/2009","-7.1875","41.9948","715","2.486","-5.425","0","2.57429","0.635179","9.0882",
"12/21/2009","-7.1875","41.9948","715","6.73","-4.179","31.3213","5.37225","0.94729","0.525543",
"12/22/2009","-7.1875","41.9948","715","6.747","2.351","27.7817","4.10636","0.98664","0.5634",
"12/23/2009","-7.1875","41.9948","715","3.548","1.59","17.6846","2.45312","0.97258","3.25625",
"12/24/2009","-7.1875","41.9948","715","8.228","2.388","19.8338","5.08154","0.97712","0.521325",
"12/25/2009","-7.1875","41.9948","715","3.909","-4.419","0.635147","2.19454","0.891228","7.32673",
"12/26/2009","-7.1875","41.9948","715","5.684","-2.34","0.0514984","2.41331","0.810271","8.42952",
"12/27/2009","-7.1875","41.9948","715","4.327","-3.873","12.0369","2.66973","0.891168","4.1823",
"12/28/2009","-7.1875","41.9948","715","11.039","1.899","39.5576","4.83281","0.990234","0.301725",
"12/29/2009","-7.1875","41.9948","715","10.325","7.045","19.9539","3.73591","0.982074","0.855281",
"12/30/2009","-7.1875","41.9948","715","7.567","5.036","16.2495","4.90543","0.975521","1.01762",
"12/31/2009","-7.1875","41.9948","715","5.449","0.636","25.5106","3.53222","0.979577","1.24813",
"1/1/2010","-7.1875","41.9948","715","4.084","2.312","12.7167","2.85518","0.982287","1.67625",
"1/2/2010","-7.1875","41.9948","715","5.745","2.524","6.52314","3.03073","0.984715","1.43781",
"1/3/2010","-7.1875","41.9948","715","6.847","3.705","24.4926","3.06722","0.988992","0.661894",
"1/4/2010","-7.1875","41.9948","715","5.488","3.822","9.73663","3.19714","0.979211","1.24543",
"1/5/2010","-7.1875","41.9948","715","4.613","-1.859","1.01795","2.03026","0.956931","2.30929",
"1/6/2010","-7.1875","41.9948","715","3.459","-3.942","0.363922","1.71925","0.872738","5.69059",
"1/7/2010","-7.1875","41.9948","715","2.953","-2.878","0.0617981","3.99559","0.761096","9.37181",
"1/8/2010","-7.1875","41.9948","715","1.134","-4.228","0.0480652","4.28622","0.699353","8.36364",
"1/9/2010","-7.1875","41.9948","715","0.67","-5.814","0.516701","2.92497","0.84514","4.78834",
"1/10/2010","-7.1875","41.9948","715","-1.004","-6.377","6.14204","2.99062","0.823392","2.25563",
"1/11/2010","-7.1875","41.9948","715","5.266","-4.007","1.18961","1.97216","0.860248","8.55017",
"1/12/2010","-7.1875","41.9948","715","6.178","1.251","18.6441","4.56378","0.988557","0.830756",
"1/13/2010","-7.1875","41.9948","715","7.957","2.482","23.1176","3.54001","0.991898","0.606206",
"1/14/2010","-7.1875","41.9948","715","7.771","3.047","11.6009","5.43752","0.970099","1.71096",
"1/15/2010","-7.1875","41.9948","715","4.943","1.957","2.53544","3.00615","0.96946","2.68144",
"1/16/2010","-7.1875","41.9948","715","9.046","5.08","12.957","2.99117","0.987796","1.01582",
"1/17/2010","-7.1875","41.9948","715","7.34","5.367","4.8357","1.80715","0.97963","1.66545",
"1/18/2010","-7.1875","41.9948","715","7.012","6.258","4.95415","3.18925","0.979505","1.00699",
"1/19/2010","-7.1875","41.9948","715","7.835","5.259","4.75331","2.85744","0.980727","1.48449",
"1/20/2010","-7.1875","41.9948","715","5.907","2.099","8.02517","2.16745","0.975227","2.03934",
"1/21/2010","-7.1875","41.9948","715","6.84","2.816","0.954437","1.74836","0.97771","3.64106",
"1/22/2010","-7.1875","41.9948","715","7.789","5.2","3.8641","2.20809","0.987654","1.88415",
"1/23/2010","-7.1875","41.9948","715","8.844","4.852","12.1124","1.49098","0.980563","3.83141",
"1/24/2010","-7.1875","41.9948","715","6.601","0.821","16.2495","3.11995","0.919815","9.243",
"1/25/2010","-7.1875","41.9948","715","5.044","-1.74","0.0205994","2.64721","0.857316","10.4899",
"1/26/2010","-7.1875","41.9948","715","7.456","-1.739","0.157929","3.10074","0.78719","11.2215",
"1/27/2010","-7.1875","41.9948","715","5.152","-3.057","0","3.73665","0.74074","11.5342",
"1/28/2010","-7.1875","41.9948","715","8.048","-4.081","0.0274658","2.22634","0.687705","11.4116",
"1/29/2010","-7.1875","41.9948","715","4.417","-0.162","2.55089","3.80572","0.965453","1.51779",
"1/30/2010","-7.1875","41.9948","715","3.94","2.934","2.94914","3.25666","0.967137","1.8927",
"1/31/2010","-7.1875","41.9948","715","3.972","2.83","2.28825","2.98256","0.963555","1.87521",
"2/1/2010","-7.1875","41.9948","715","7.843","-1.939","0.312424","1.63065","0.835522","12.0641",
"2/2/2010","-7.1875","41.9948","715","8.966","-1.69","0","1.85255","0.766283","12.3461",
"2/3/2010","-7.1875","41.9948","715","9.213","-1.215","0","2.23527","0.704678","12.3768",
"2/4/2010","-7.1875","41.9948","715","7.007","2.385","10.0405","3.78877","0.947459","0.801901",
"2/5/2010","-7.1875","41.9948","715","5.114","2.579","10.813","3.78892","0.977024","1.31085",
"2/6/2010","-7.1875","41.9948","715","7.399","1.049","3.18432","2.05602","0.966632","3.86859",
"2/7/2010","-7.1875","41.9948","715","8.976","1.856","0.776768","2.48625","0.931384","8.97851",
